Id,Lot Frontage,Lot Area,Land Contour,Bldg Type,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Exterior 1st,Exterior 2nd,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,Bsmt Unf SF,Heating QC,Central Air,Electrical,Bedroom AbvGr,Kitchen Qual,Functional,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Garage Qual,Paved Drive,Wood Deck SF,Open Porch SF,Screen Porch,Fence,Sale Type,SalePrice,Log Price,Inside SF,Bathroom,Total room,Neighborhood Group,Finish,Stories,PUD,Zone Group
2100,93.0,10481,3,1Fam,8,5,2006,2007.0,CemntBd,CmentBd,0.0,4,3,PConc,4,3,3,1,0.0,1,2140.0,5,1,SBrkr,3,4,0,0,Attchd,3,3.0,3,2,136,32,0,NA,New,360000,12.793859310432293,4280.0,2.5,10.5,B,1,1Story,0,RL
1213,85.0,9350,3,1Fam,5,8,1965,1999.0,BrkFace,BrkFace,0.0,3,4,PConc,3,3,4,5,633.0,1,586.0,4,1,SBrkr,3,4,0,4,Attchd,2,2.0,3,2,0,92,0,MnPrv,WD ,179900,12.100156419938624,2484.0,2.5,8.5,C,1,Split,0,RL
2046,138.0,18030,2,1Fam,5,6,1946,1994.0,MetalSd,MetalSd,0.0,3,3,CBlock,3,3,1,3,152.0,4,977.0,3,1,SBrkr,3,5,4,4,NA,0,0.0,0,2,122,0,0,MnPrv,WD ,200500,12.20856952572876,4205.0,3.0,15.0,B,1,1.5Story,0,RL
710,50.0,5925,3,1Fam,3,6,1910,1910.0,VinylSd,VinylSd,0.0,3,3,BrkTil,3,3,1,1,0.0,1,600.0,2,0,SBrkr,2,3,0,0,NA,0,0.0,0,2,0,0,0,GdWo,WD ,37900,10.542706391070517,1568.0,1.0,7.0,C,1,1.5Story,0,RH
2268,66.95277989337396,6718,3,1Fam,8,5,2001,2001.0,VinylSd,VinylSd,86.0,4,3,PConc,5,3,2,6,250.0,1,1017.0,5,1,SBrkr,2,4,0,0,Attchd,1,2.0,3,2,256,28,0,NA,WD ,180500,12.103486056755072,2579.0,2.0,7.0,B,1,1Story,0,RL
816,66.95277989337396,11855,3,Duplex,7,5,2000,2000.0,VinylSd,VinylSd,23.0,3,3,PConc,5,3,1,6,820.0,1,348.0,5,1,SBrkr,6,3,0,3,BuiltIn,3,4.0,3,2,312,0,0,NA,WD ,269500,12.504323669331189,3955.0,7.0,15.0,B,1,2Story,0,RL
1616,83.24555160142349,12394,3,1Fam,7,5,2003,2003.0,VinylSd,VinylSd,0.0,4,3,PConc,4,3,4,1,0.0,1,847.0,5,1,SBrkr,3,4,0,4,BuiltIn,3,2.0,3,2,100,48,0,NA,WD ,225000,12.323855681186558,2580.0,2.5,9.5,B,1,2Story,0,RL
2233,50.0,7000,3,1Fam,6,7,1940,1965.0,Wd Sdng,Wd Sdng,0.0,3,3,BrkTil,3,3,1,5,375.0,1,345.0,4,1,FuseA,3,4,0,0,Detchd,3,2.0,3,2,0,0,0,MnPrv,WD ,141000,11.856515169360305,1935.0,1.0,7.0,D,1,1.5Story,0,RH
439,87.0,10367,3,1Fam,9,5,2008,2008.0,VinylSd,VinylSd,284.0,5,3,PConc,5,3,2,6,1015.0,1,724.0,5,1,SBrkr,3,5,0,4,Attchd,2,3.0,3,2,168,45,0,NA,ConLI,335000,12.721885810807203,3482.0,3.0,11.0,A,1,1Story,0,RL
260,38.0,15240,3,1Fam,5,8,1977,2004.0,CemntBd,CmentBd,0.0,4,4,CBlock,4,3,1,6,198.0,3,140.0,5,1,SBrkr,3,3,0,0,Attchd,1,1.0,3,2,316,85,0,MnPrv,WD ,150000,11.918390573078392,2052.0,2.5,7.5,B,1,1Story,0,RL
2523,68.0,50271,0,1Fam,9,5,1981,1987.0,WdShing,Wd Shng,0.0,4,3,CBlock,5,3,4,6,1810.0,1,32.0,4,1,SBrkr,0,4,0,4,Attchd,3,3.0,3,2,857,72,0,NA,WD ,385000,12.86099861326992,3684.0,2.5,7.5,B,1,1Story,0,RL
627,85.0,13600,3,1Fam,7,6,1965,1990.0,HdBoard,HdBoard,176.0,3,3,CBlock,3,3,1,4,454.0,1,314.0,3,1,SBrkr,3,3,0,2,Attchd,1,2.0,3,2,0,42,189,NA,WD ,205000,12.230765258120545,2754.0,2.5,9.5,C,1,2Story,0,RL
251,64.0,6762,3,1Fam,7,5,2006,2006.0,VinylSd,VinylSd,24.0,4,3,PConc,4,3,3,6,686.0,1,501.0,5,1,SBrkr,2,4,0,0,Attchd,2,2.0,3,2,105,61,0,NA,WD ,206000,12.235631447771718,2395.0,3.0,9.0,B,1,1Story,0,RL
2163,63.0,8500,3,1Fam,7,5,2004,2004.0,VinylSd,VinylSd,106.0,4,3,PConc,4,3,3,1,0.0,1,1422.0,5,1,SBrkr,3,4,0,0,Attchd,2,2.0,3,2,192,60,0,NA,WD ,179600,12.098487434850236,2844.0,2.0,9.0,B,1,1Story,0,RL
2819,67.0,8877,3,1Fam,4,5,1951,1951.0,Wd Sdng,Wd Sdng,0.0,3,3,CBlock,2,2,1,2,836.0,1,0.0,3,1,FuseF,2,3,0,0,Detchd,1,2.0,3,2,0,0,0,NA,COD,102000,11.532728092266408,2056.0,1.0,7.0,C,0,1Story,0,RL
1025,83.24555160142349,15611,3,1Fam,5,6,1977,1977.0,VinylSd,VinylSd,0.0,3,3,PConc,4,3,3,5,767.0,2,266.0,3,1,SBrkr,3,5,0,0,Attchd,2,2.0,3,2,180,0,0,NA,WD ,175000,12.072541252905651,2252.0,2.5,8.5,B,1,1Story,0,RL
2592,70.0,13300,3,1Fam,5,5,1956,2001.0,Wd Sdng,VinylSd,0.0,3,3,CBlock,3,3,1,3,494.0,1,521.0,4,1,SBrkr,2,3,1,0,Attchd,1,2.0,3,2,75,0,0,NA,WD ,159000,11.976659481202368,2399.0,2.0,8.0,C,1,1Story,0,RL
1491,65.0,6500,3,1Fam,6,6,1976,1976.0,HdBoard,Plywood,84.0,3,3,CBlock,3,5,1,4,1033.0,1,94.0,3,1,SBrkr,3,3,0,1,Detchd,1,2.0,3,2,0,0,0,NA,WD ,135000,11.813030057420567,2254.0,2.0,8.0,C,1,1Story,0,RL
2742,75.0,9525,3,1Fam,6,4,1954,1972.0,Wd Sdng,Wd Sdng,0.0,3,3,CBlock,3,2,1,3,444.0,1,550.0,4,1,SBrkr,4,3,0,0,Attchd,1,1.0,3,2,182,0,0,NA,WD ,136900,11.82700601127654,2849.0,2.0,9.0,C,1,1.5Story,0,RL
2497,65.0,6993,3,1Fam,5,7,1961,1994.0,HdBoard,Plywood,0.0,3,3,CBlock,3,3,1,4,465.0,1,447.0,3,1,SBrkr,3,3,0,3,Attchd,1,1.0,3,2,0,0,0,NA,WD ,135000,11.813030057420567,2148.0,1.0,7.0,C,1,1Story,0,RL
495,82.0,9430,3,1Fam,8,5,1999,1999.0,VinylSd,VinylSd,673.0,4,3,PConc,4,3,2,6,1163.0,1,89.0,5,1,SBrkr,3,4,0,4,Attchd,2,3.0,3,2,0,128,180,NA,WD ,337000,12.727838209334498,3617.0,3.5,11.5,A,1,2Story,0,RL
2528,83.24555160142349,11029,3,1Fam,6,7,1968,1984.0,HdBoard,HdBoard,220.0,3,3,CBlock,3,3,2,4,619.0,1,435.0,3,1,SBrkr,4,4,0,4,Attchd,1,2.0,3,2,0,65,222,NA,WD ,250000,12.429216196844383,3708.0,3.5,12.5,B,1,2Story,0,RL
1033,87.0,14311,3,1Fam,8,5,1996,1996.0,VinylSd,VinylSd,402.0,4,3,PConc,4,3,1,6,1023.0,1,213.0,5,1,SBrkr,4,4,0,4,Attchd,2,3.0,3,2,192,180,0,GdPrv,WD ,306000,12.631340380934517,3576.0,3.5,12.5,B,1,2Story,0,RL
764,60.0,10800,3,Duplex,5,5,1987,1988.0,Plywood,Plywood,0.0,3,4,CBlock,4,4,4,6,1200.0,1,0.0,3,1,SBrkr,3,3,0,0,NA,0,0.0,0,2,120,0,0,NA,WD ,179000,12.095141084822892,2400.0,6.0,11.0,C,0,1Story,0,RL
1165,34.0,3604,3,TwnhsE,7,5,2007,2007.0,VinylSd,VinylSd,0.0,4,3,PConc,4,3,1,1,0.0,1,689.0,5,1,SBrkr,2,4,0,0,Detchd,1,2.0,3,2,0,102,0,NA,WD ,146000,11.891361900690473,2081.0,2.0,7.0,B,1,2Story,1,FV
2037,60.0,10320,3,1Fam,6,5,1915,2006.0,MetalSd,MetalSd,0.0,3,3,CBlock,3,2,1,2,375.0,1,763.0,4,1,SBrkr,3,3,0,4,Detchd,1,2.0,3,0,0,0,0,NA,WD ,161000,11.9891596439666,3318.0,1.5,8.5,D,1,1.5Story,0,RH
113,66.95277989337396,10603,3,1Fam,6,7,1977,2001.0,Plywood,Plywood,28.0,3,3,PConc,3,3,2,5,1200.0,1,410.0,4,1,SBrkr,3,4,0,3,Attchd,2,2.0,3,2,168,68,0,NA,WD ,205000,12.230765258120545,3220.0,3.0,9.0,B,1,1Story,0,RL
1572,42.0,4084,3,TwnhsE,7,6,1986,1986.0,VinylSd,VinylSd,340.0,4,3,CBlock,4,3,3,6,893.0,1,384.0,4,1,SBrkr,2,4,0,3,Attchd,3,2.0,3,2,240,0,0,NA,WD ,241500,12.394624752074764,2778.0,3.0,9.0,B,1,1Story,1,RL
2052,61.0,7943,3,1Fam,4,5,1961,1961.0,VinylSd,VinylSd,192.0,3,2,CBlock,3,3,2,3,903.0,1,126.0,4,1,SBrkr,3,3,0,0,Attchd,1,1.0,3,2,64,0,0,NA,WD ,118500,11.682668239557323,2058.0,2.0,7.0,C,1,1Story,0,RL
2702,92.0,6930,3,1Fam,5,4,1958,1958.0,Wd Sdng,ImStucc,120.0,3,3,CBlock,3,3,3,4,300.0,3,468.0,5,1,FuseF,3,4,2,0,BuiltIn,1,1.0,3,2,168,0,0,NA,WD ,130000,11.77528972943772,2414.0,1.5,7.5,B,1,Split,0,RL
1981,60.0,7200,3,1Fam,5,8,1940,1940.0,VinylSd,VinylSd,279.0,3,3,CBlock,3,3,1,1,0.0,1,808.0,5,1,SBrkr,2,3,0,4,Detchd,1,2.0,3,2,0,0,0,NA,WD ,130000,11.77528972943772,1880.0,1.0,6.0,C,1,1Story,0,RH
2335,82.0,16052,3,1Fam,10,5,2006,2006.0,VinylSd,VinylSd,734.0,5,3,PConc,5,3,1,6,1206.0,1,644.0,5,1,SBrkr,4,5,0,4,Attchd,2,3.0,3,2,250,0,0,NA,New,535000,13.190022025878143,4548.0,3.5,14.5,A,1,2Story,0,RL
563,65.0,7150,3,1Fam,5,6,1962,1962.0,VinylSd,VinylSd,60.0,3,3,CBlock,3,3,1,2,140.0,4,182.0,4,1,SBrkr,3,3,0,0,Attchd,1,1.0,3,2,0,0,0,NA,WD ,123000,11.719939634354555,1824.0,1.5,7.5,C,1,1Story,0,RL
1502,65.0,6012,3,Duplex,4,5,1955,1955.0,AsbShng,Plywood,0.0,3,2,PConc,0,0,0,0,0.0,0,0.0,3,0,SBrkr,2,3,0,0,NA,0,0.0,0,0,0,0,0,NA,WD ,82000,11.314474526246391,1152.0,2.0,8.0,C,0,1Story,0,RL
1310,53.0,5350,3,1Fam,7,8,1920,1965.0,Wd Sdng,Wd Shng,0.0,3,3,BrkTil,3,3,1,4,116.0,1,508.0,5,1,SBrkr,3,3,0,0,Detchd,1,1.0,3,2,0,192,0,MnPrv,WD ,132000,11.790557201568507,2074.0,1.0,8.0,C,1,2Story,0,RH
2598,60.0,5400,3,1Fam,5,6,1921,1968.0,MetalSd,MetalSd,0.0,3,3,BrkTil,3,3,1,1,0.0,1,1073.0,5,1,SBrkr,2,3,0,0,Detchd,1,1.0,3,2,0,0,0,NA,WD ,108480,11.594321103174222,2146.0,1.0,5.0,C,1,1Story,0,RL
2715,66.95277989337396,9535,3,1Fam,5,5,1967,1967.0,HdBoard,HdBoard,450.0,3,3,CBlock,3,3,1,4,194.0,2,0.0,3,1,SBrkr,3,3,0,3,Attchd,1,2.0,3,2,284,0,0,MnPrv,WD ,165000,12.013700752882718,2634.0,2.5,9.5,C,0,1Story,0,RL
1810,65.0,7441,3,1Fam,7,5,2006,2006.0,VinylSd,VinylSd,170.0,4,3,PConc,4,3,1,1,0.0,1,1461.0,5,1,SBrkr,3,4,0,0,Attchd,2,2.0,3,2,0,32,0,NA,WD ,181000,12.106252310247962,2947.0,2.0,9.0,B,1,1Story,0,RL
778,88.0,15400,3,1Fam,5,5,1961,1961.0,HdBoard,HdBoard,0.0,3,3,CBlock,3,4,1,1,0.0,1,552.0,3,1,SBrkr,4,3,0,3,Attchd,1,1.0,3,2,290,40,0,NA,WD ,165000,12.013700752882718,2067.0,2.0,10.0,C,1,Split,0,RL
339,68.0,10544,3,1Fam,5,5,1969,1969.0,HdBoard,HdBoard,0.0,3,3,CBlock,3,3,3,4,476.0,1,388.0,3,1,SBrkr,5,3,0,0,Attchd,3,1.0,3,2,287,0,0,NA,WD ,161000,11.9891596439666,2343.0,2.0,10.0,C,1,1.5Story,0,RL
2460,85.0,10936,3,1Fam,8,5,2006,2006.0,VinylSd,VinylSd,60.0,4,3,PConc,4,3,1,1,0.0,1,1504.0,5,1,SBrkr,3,4,0,0,Attchd,3,2.0,3,2,144,0,0,NA,New,199000,12.201060103706629,3008.0,2.0,9.0,B,1,1Story,0,RL
320,80.0,11316,3,1Fam,7,5,2002,2003.0,VinylSd,VinylSd,44.0,4,3,PConc,4,3,1,6,624.0,1,193.0,5,1,SBrkr,4,4,0,4,BuiltIn,3,2.0,3,2,0,40,0,NA,WD ,214900,12.277928082630602,2711.0,3.5,11.5,B,1,2Story,0,RL
2461,72.0,8640,3,1Fam,8,5,2006,2006.0,VinylSd,VinylSd,0.0,4,3,PConc,4,3,1,6,24.0,1,1254.0,5,1,SBrkr,2,4,0,0,Attchd,2,2.0,3,2,0,60,0,NA,New,198600,12.19904803059321,2556.0,2.0,7.0,B,1,1Story,0,FV
2449,93.0,12090,3,1Fam,8,5,1998,1998.0,VinylSd,VinylSd,650.0,4,3,PConc,4,3,1,1,0.0,1,1141.0,4,1,SBrkr,4,4,0,3,BuiltIn,3,2.0,3,2,144,123,0,NA,WD ,258000,12.460714863903755,3404.0,2.5,12.5,A,1,2Story,0,RL
817,66.95277989337396,7939,3,Duplex,7,5,2000,2000.0,VinylSd,VinylSd,23.0,3,3,PConc,5,3,1,6,820.0,1,348.0,5,1,SBrkr,6,3,0,3,BuiltIn,3,4.0,3,2,312,0,0,NA,WD ,269500,12.504323669331189,3955.0,7.0,15.0,B,1,2Story,0,RL
1096,66.95277989337396,7750,3,1Fam,7,5,2002,2002.0,VinylSd,VinylSd,0.0,4,3,PConc,4,3,1,1,0.0,1,707.0,5,1,SBrkr,3,4,0,4,Attchd,3,2.0,3,2,100,35,0,NA,WD ,176000,12.078239274020289,2121.0,2.5,8.5,B,1,2Story,0,RL
1893,85.0,9350,3,1Fam,6,7,1964,1991.0,HdBoard,HdBoard,108.0,3,3,CBlock,4,3,4,2,270.0,5,452.0,5,1,SBrkr,3,4,1,0,Attchd,2,1.0,3,2,333,0,0,MnPrv,CWD,158000,11.970350312009105,2604.0,2.5,9.5,C,1,Split,0,RL
479,66.95277989337396,7750,3,1Fam,8,5,2002,2002.0,VinylSd,VinylSd,0.0,4,3,PConc,4,3,1,6,353.0,1,55.0,5,1,SBrkr,3,4,0,3,BuiltIn,3,2.0,3,2,120,0,0,NA,WD ,184100,12.123234367221169,1827.0,3.5,10.5,B,1,Split,0,RL
1657,128.0,13001,3,1Fam,6,5,1971,1971.0,HdBoard,HdBoard,176.0,3,3,CBlock,3,3,2,5,492.0,4,1012.0,3,1,SBrkr,2,3,0,3,Attchd,1,2.0,3,2,0,0,0,NA,WD ,170000,12.043553716032399,2845.0,2.5,8.5,B,1,1Story,0,RL
937,66.95277989337396,13607,3,1Fam,6,6,1986,1986.0,VinylSd,VinylSd,242.0,3,4,CBlock,3,3,1,5,454.0,1,118.0,4,1,SBrkr,3,3,0,3,BuiltIn,3,2.0,3,2,400,112,0,NA,WD ,208000,12.245293358683455,2554.0,3.5,9.5,B,1,Split,0,RL
879,66.95277989337396,4435,3,TwnhsE,6,5,2003,2003.0,VinylSd,VinylSd,170.0,4,3,PConc,4,3,3,6,685.0,1,163.0,5,1,SBrkr,1,4,0,0,Attchd,3,2.0,3,2,140,0,0,NA,WD ,140000,11.84939770159144,1696.0,2.0,6.0,B,1,1Story,1,RH
945,44.0,3843,1,TwnhsE,8,5,2007,2008.0,CemntBd,CmentBd,174.0,5,3,PConc,5,3,4,6,1476.0,1,120.0,5,1,SBrkr,2,5,0,4,Attchd,3,2.0,3,2,162,53,0,NA,New,230000,12.345834587905333,3244.0,3.5,8.5,B,1,1Story,1,RH
1010,65.0,5950,1,TwnhsE,8,5,1989,1989.0,HdBoard,HdBoard,0.0,4,3,PConc,4,3,4,6,319.0,1,1018.0,4,1,SBrkr,2,4,0,3,Attchd,2,2.0,3,2,0,73,0,NA,WD ,188500,12.146853285870202,2674.0,3.0,8.0,A,1,1Story,1,RL
2861,80.0,12400,1,1Fam,5,6,1940,1940.0,Wd Sdng,Wd Sdng,0.0,3,3,CBlock,4,3,2,4,602.0,1,299.0,3,1,SBrkr,2,3,0,4,Attchd,1,1.0,3,2,0,0,113,NA,WD ,194000,12.175613438045465,2618.0,1.5,8.5,B,1,1.5Story,0,RL
1245,75.0,10425,3,1Fam,5,5,1956,1958.0,MetalSd,MetalSd,0.0,3,3,CBlock,3,3,1,3,774.0,1,330.0,4,1,SBrkr,3,3,0,0,Attchd,2,1.0,3,2,0,0,0,NA,WD ,133000,11.79810440720389,2208.0,2.0,7.0,C,1,1Story,0,RL
854,55.228571428571435,16269,3,1Fam,5,5,1978,1978.0,MetalSd,MetalSd,76.0,3,3,BrkTil,4,3,3,6,625.0,1,282.0,3,1,SBrkr,3,3,0,0,Attchd,1,1.0,3,2,72,0,0,MnPrv,WD ,140000,11.84939770159144,1814.0,1.0,6.0,B,1,1Story,0,RL
1437,68.0,8998,3,1Fam,7,5,2000,2000.0,VinylSd,VinylSd,120.0,4,3,PConc,4,3,2,6,527.0,1,255.0,5,1,SBrkr,3,4,0,0,Attchd,2,2.0,3,2,0,70,0,NA,WD ,207500,12.24288661865289,2434.0,2.5,8.5,B,1,2Story,0,RL
586,80.0,10400,3,1Fam,6,7,1967,1997.0,MetalSd,MetalSd,256.0,3,3,PConc,3,3,1,1,0.0,1,932.0,4,1,SBrkr,5,4,0,3,Attchd,2,2.0,3,2,0,120,168,NA,WD ,256900,12.456442183097975,3572.0,2.5,10.5,B,1,2Story,0,RL
1947,60.0,10134,3,1Fam,5,6,1940,1940.0,MetalSd,MetalSd,0.0,3,3,CBlock,3,3,1,1,0.0,1,735.0,4,1,FuseA,2,3,0,0,Detchd,1,1.0,3,2,0,39,0,NA,WD ,109000,11.59910316121128,1769.0,1.0,6.0,C,1,1.5Story,0,RL
815,64.0,7007,2,Duplex,5,5,1979,1979.0,HdBoard,HdBoard,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,3,1,SBrkr,4,3,0,0,Attchd,1,2.0,3,2,0,0,0,NA,WD ,113722,11.641512152666213,1513.0,2.0,10.0,B,0,1Story,0,RL
831,78.0,11645,3,1Fam,8,5,2005,2006.0,VinylSd,VinylSd,76.0,4,3,PConc,5,3,4,6,24.0,1,1474.0,5,1,SBrkr,3,4,0,4,Attchd,3,3.0,3,2,144,98,0,NA,WD ,237000,12.375815420117268,2996.0,2.0,9.0,B,1,1Story,0,RL
1919,60.0,8250,3,1Fam,5,7,1963,1963.0,MetalSd,MetalSd,0.0,3,3,CBlock,3,3,1,5,288.0,1,765.0,4,1,SBrkr,3,4,0,0,2Types,2,2.0,3,2,240,0,109,NA,WD ,142100,11.864286314085192,2106.0,2.0,8.0,C,1,1Story,0,RL
2306,66.95277989337396,11027,3,1Fam,6,5,1954,1954.0,Wd Sdng,Wd Sdng,28.0,3,3,CBlock,3,3,1,4,468.0,3,171.0,4,1,SBrkr,2,3,0,0,Attchd,2,2.0,3,2,280,0,0,NA,WD ,149900,11.917723684090689,2471.0,3.0,8.0,C,1,1Story,0,RL
430,95.0,12350,3,1Fam,9,5,2008,2008.0,VinylSd,VinylSd,450.0,5,3,PConc,5,3,3,6,1232.0,1,788.0,5,1,SBrkr,3,5,0,4,Attchd,2,3.0,3,2,192,98,0,NA,WD ,404000,12.909170156943286,4040.0,3.0,10.0,A,1,1Story,0,RL
2618,66.95277989337396,18275,1,1Fam,7,8,1962,1998.0,Plywood,Plywood,0.0,3,3,CBlock,3,3,4,5,636.0,1,802.0,3,1,SBrkr,3,3,0,4,Attchd,2,2.0,3,2,520,102,0,NA,WD ,277500,12.533576212168626,3886.0,4.0,13.0,C,1,2Story,0,RL
245,77.0,9206,3,1Fam,6,5,1985,1985.0,HdBoard,HdBoard,336.0,4,3,CBlock,4,3,1,1,0.0,1,741.0,3,1,SBrkr,3,4,0,3,Attchd,3,2.0,3,2,192,46,0,NA,WD ,178000,12.089538829274222,2473.0,2.5,9.5,B,1,2Story,0,RL
462,48.0,6240,3,TwnhsE,8,5,2006,2006.0,MetalSd,MetalSd,176.0,4,3,PConc,4,3,1,6,863.0,1,461.0,5,1,SBrkr,2,4,0,4,Attchd,3,2.0,3,2,192,38,0,NA,WD ,254000,12.445089546000673,2648.0,3.0,9.0,A,1,1Story,1,RL
1625,63.0,7875,3,1Fam,7,5,1995,1996.0,HdBoard,HdBoard,38.0,3,3,PConc,4,4,1,1,0.0,1,1237.0,4,1,SBrkr,3,3,0,3,Attchd,3,2.0,3,2,220,21,0,NA,WD ,176000,12.078239274020289,2490.0,2.0,8.0,B,1,1Story,0,RL
2381,111.0,16259,3,1Fam,9,5,2006,2006.0,VinylSd,VinylSd,370.0,3,3,PConc,5,4,3,1,0.0,1,1249.0,5,1,SBrkr,4,4,0,0,Attchd,2,3.0,3,2,240,154,0,NA,New,342643,12.7444443677961,3845.0,3.5,12.5,A,1,2Story,0,RL
1827,66.95277989337396,6173,3,1Fam,5,6,1967,1967.0,HdBoard,Wd Sdng,75.0,3,3,CBlock,3,3,1,6,599.0,1,277.0,3,1,SBrkr,3,3,0,0,Attchd,1,1.0,3,2,0,0,0,MnPrv,WD ,125500,11.740061037553975,1778.0,1.0,7.0,C,1,1Story,0,RL
1580,75.0,12890,3,1Fam,6,5,1989,1989.0,Wd Sdng,Wd Sdng,128.0,3,3,CBlock,4,3,1,1,0.0,1,1495.0,5,1,SBrkr,3,3,0,3,Attchd,1,2.0,3,2,252,0,0,NA,WD ,150000,11.918390573078392,2990.0,2.0,10.0,B,1,1Story,0,RL
1803,84.0,10440,3,1Fam,8,5,2007,2007.0,CemntBd,CmentBd,0.0,5,3,PConc,4,3,2,1,0.0,1,1574.0,5,1,SBrkr,2,5,0,4,Attchd,3,2.0,3,2,0,256,0,NA,New,261329,12.473535428894305,3158.0,2.0,8.0,B,1,1Story,0,FV
1132,63.0,7500,3,1Fam,7,5,2004,2005.0,VinylSd,VinylSd,120.0,3,3,PConc,4,3,1,6,680.0,1,400.0,5,1,SBrkr,3,4,0,0,NA,0,0.0,0,2,0,0,0,NA,WD ,141000,11.856515169360305,2160.0,2.0,8.0,B,1,1Story,0,RL
1941,75.0,9532,3,1Fam,4,6,1953,1953.0,VinylSd,VinylSd,0.0,3,3,CBlock,3,3,1,4,595.0,3,156.0,4,1,SBrkr,3,3,1,2,Attchd,3,1.0,3,2,225,0,0,GdPrv,WD ,153000,11.938193200374572,2752.0,2.0,8.0,C,1,1Story,0,RL
1742,53.0,3922,3,TwnhsE,7,5,2006,2007.0,WdShing,Wd Shng,72.0,4,3,PConc,5,3,3,1,0.0,1,1258.0,5,1,SBrkr,2,4,0,4,Attchd,3,3.0,3,2,144,16,0,NA,New,172500,12.058152515453552,2516.0,2.0,8.0,B,1,1Story,1,RL
2026,60.0,8730,3,1Fam,6,7,1915,2003.0,Wd Sdng,Wd Sdng,0.0,3,3,BrkTil,3,3,1,1,0.0,1,698.0,5,1,FuseA,3,3,0,0,Detchd,1,1.0,3,2,0,0,259,NA,WD ,153575,11.941944326032129,2094.0,1.0,8.0,C,1,2Story,0,RL
2245,60.0,6060,3,1Fam,5,9,1930,2007.0,MetalSd,MetalSd,0.0,4,3,BrkTil,3,3,1,5,737.0,1,100.0,5,1,SBrkr,2,4,0,0,Detchd,1,1.0,3,0,154,0,0,NA,WD ,124900,11.73526869611367,1838.0,1.0,6.0,D,1,1Story,0,NonR
1691,107.0,14450,3,1Fam,9,5,2006,2007.0,CemntBd,CmentBd,315.0,5,3,PConc,5,3,4,1,0.0,1,2121.0,5,1,SBrkr,3,5,0,5,Attchd,3,3.0,3,2,124,98,142,NA,New,415298,12.936751613811438,4242.0,2.5,10.5,A,1,1Story,0,RL
725,60.0,5400,3,1Fam,6,6,1920,1920.0,MetalSd,MetalSd,0.0,2,3,BrkTil,3,3,1,1,0.0,1,972.0,5,1,SBrkr,3,3,0,0,Detchd,1,1.0,2,2,0,0,0,NA,ConLI,119000,11.686878772093667,2016.0,1.0,7.0,C,1,1.5Story,0,RH
1787,85.0,10000,3,1Fam,8,5,2006,2006.0,VinylSd,VinylSd,410.0,4,3,PConc,4,4,3,1,0.0,1,1588.0,5,1,SBrkr,3,4,0,4,Attchd,2,3.0,3,2,144,45,0,NA,WD ,227000,12.332705296463539,3176.0,2.0,9.0,B,1,1Story,0,RL
1216,72.0,10007,3,1Fam,5,7,1959,2006.0,HdBoard,HdBoard,54.0,4,3,CBlock,3,3,1,5,806.0,1,247.0,5,1,SBrkr,3,4,0,0,Attchd,2,1.0,3,2,0,0,0,MnPrv,WD ,145500,11.887931365593685,2106.0,2.5,7.5,C,1,1Story,0,RL
2654,52.0,7830,3,1Fam,3,5,1921,1921.0,AsbShng,AsbShng,0.0,3,3,BrkTil,2,3,1,2,416.0,1,76.0,3,1,SBrkr,1,3,0,0,Detchd,1,1.0,2,0,0,0,0,NA,WD ,61500,11.02679245379461,984.0,2.0,5.0,C,1,1Story,0,RH
2310,90.0,11727,3,1Fam,7,6,1969,1969.0,HdBoard,HdBoard,434.0,3,4,CBlock,3,3,2,1,0.0,1,1851.0,4,1,SBrkr,3,3,0,3,Attchd,3,2.0,3,2,0,146,0,NA,WD ,192100,12.165771348756648,3702.0,2.0,10.0,C,1,1Story,0,RL
761,60.0,10320,2,2fmCon,6,7,1915,1965.0,MetalSd,MetalSd,0.0,3,4,CBlock,3,3,1,3,276.0,5,160.0,5,1,FuseF,3,3,0,0,Detchd,1,1.0,3,2,0,0,0,NA,WD ,116000,11.661345470088502,2101.0,2.5,9.5,D,1,2Story,0,RH
1884,65.0,10482,3,1Fam,6,8,1958,1958.0,VinylSd,VinylSd,63.0,3,4,CBlock,3,3,3,6,507.0,1,81.0,5,1,SBrkr,3,3,0,0,Attchd,2,1.0,3,2,224,0,0,MnWw,WD ,145000,11.884489021402711,1726.0,1.5,7.5,C,1,Split,0,RL
449,110.0,15274,3,1Fam,9,5,2003,2003.0,VinylSd,VinylSd,724.0,4,3,PConc,5,3,1,6,1972.0,1,480.0,5,1,SBrkr,3,5,0,4,Attchd,3,3.0,3,2,0,116,0,MnPrv,WD ,445000,13.005829561148378,4904.0,4.0,14.0,A,1,1Story,0,RL
856,61.0,8800,3,1Fam,5,7,1977,2008.0,HdBoard,HdBoard,0.0,3,3,CBlock,4,3,2,2,532.0,3,364.0,3,1,SBrkr,3,4,0,0,Detchd,1,2.0,3,2,0,0,288,NA,WD ,150500,11.921718363171067,2080.0,2.0,7.0,B,1,1Story,0,RL
